Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA5,MA10,MA20,MA60,RSI,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Std,BB_Upper,BB_Lower,Signal,Position
2025-10-15 00:00:00-04:00,434.8999938964844,440.510009765625,426.3299865722656,435.1499938964844,71558200,0.0,0.0,429.86399536132814,434.0179962158203,434.8564987182617,,53.358841929046726,5.492835681949771,7.762573606706479,-2.2697379247567078,434.8564987182617,11.128316866730694,457.1131324517231,412.5998649848003,0,0
2025-10-16 00:00:00-04:00,434.7300109863281,439.3500061035156,421.30999755859375,428.75,77189900,0.0,0.0,428.50599365234376,433.2929962158203,435.4514984130859,,46.45789271213701,4.7432037113317165,7.158699627631527,-2.41549591629981,435.4514984130859,10.409824173183472,456.27114675945285,414.631850066719,0,0
2025-10-17 00:00:00-04:00,425.5,441.4599914550781,423.6000061035156,439.30999755859375,89331600,0.0,0.0,433.6699951171875,434.2409973144531,436.1134979248047,,48.86759787199315,4.944224579922491,6.71580461808972,-1.7715800381672295,436.1134979248047,10.200709780646013,456.5149174860967,415.71207836351266,0,0
2025-10-20 00:00:00-04:00,443.8699951171875,449.79998779296875,440.6099853515625,447.42999267578125,63719000,0.0,0.0,435.9759948730469,433.65899658203125,436.77449798583984,,50.75778508740115,5.693124021016558,6.511268498675088,-0.8181444776585298,436.77449798583984,10.494952208976212,457.76440240379225,415.78459356788744,0,0
2025-10-21 00:00:00-04:00,445.760009765625,449.29998779296875,442.04998779296875,442.6000061035156,54412200,0.0,0.0,438.647998046875,434.60999755859376,437.6119979858398,,45.008886052547325,5.8296916170090185,6.374953122341875,-0.5452615053328564,437.6119979858398,10.242584769499654,458.0971675248391,417.12682844684053,1,0
2025-10-22 00:00:00-04:00,443.45001220703125,445.5400085449219,429.0,438.9700012207031,84023500,0.0,0.0,439.41199951171876,434.63799743652345,437.4209976196289,,50.99617644957436,5.580680750089186,6.216098647891338,-0.6354178978021512,437.4209976196289,10.176347884563185,457.7736933887553,417.0683018505025,0,0
2025-10-23 00:00:00-04:00,420.0,449.3999938964844,413.8999938964844,448.9800109863281,126709800,0.0,0.0,443.4580017089844,435.98199768066405,438.70049743652345,,56.261859961249804,6.120508562152452,6.19698063074356,-0.07647206859110867,438.70049743652345,9.92498967341483,458.55047678335313,418.85051808969376,0,0
2025-10-24 00:00:00-04:00,446.8299865722656,451.67999267578125,430.1700134277344,433.7200012207031,94727800,0.0,0.0,442.3400024414062,438.0049987792969,438.3664978027344,,43.25388785430163,5.256378478480883,6.008860200291025,-0.7524817218101418,438.3664978027344,9.9770497684525,458.3205973396394,418.4123982658294,0,0
2025-10-27 00:00:00-04:00,439.9800109863281,460.1600036621094,438.69000244140625,452.4200134277344,105867500,0.0,0.0,443.3380065917969,439.65700073242186,438.8269989013672,,56.7450665853376,6.011190600626946,6.009326280358209,0.001864320268737174,438.8269989013672,10.41529635474562,459.6575916108584,417.99640619187596,0,0
2025-10-28 00:00:00-04:00,454.7799987792969,467.0,451.6000061035156,460.54998779296875,80185700,0.0,0.0,446.9280029296875,442.7880004882812,439.61849822998045,,57.495537050330356,7.182608986422451,6.243982821571058,0.9386261648513932,439.61849822998045,11.43798130719572,462.4944608443719,416.742535615589,0,0
2025-10-29 00:00:00-04:00,462.5,465.70001220703125,452.6499938964844,461.510009765625,67983500,0.0,0.0,451.4360046386719,445.4240020751953,439.7209991455078,,59.04058860262333,8.095116779534862,6.61420961316382,1.4809071663710425,439.7209991455078,11.632676766789315,462.9863526790864,416.4556456119292,0,0
2025-10-30 00:00:00-04:00,451.04998779296875,455.05999755859375,439.6099853515625,440.1000061035156,72447900,0.0,0.0,449.6600036621094,446.5590026855469,439.9259994506836,,59.304850691399444,7.009871974545376,6.693342085440132,0.3165298891052446,439.9259994506836,11.59973120283466,463.1254618563529,416.7265370450143,0,0
2025-10-31 00:00:00-04:00,446.75,458.0,443.69000244140625,456.55999755859375,83135800,0.0,0.0,454.2280029296875,448.28400268554685,441.2625,,57.53794599163974,7.392772121189012,6.833228092589908,0.5595440285991033,441.2625,11.910979583712333,465.08445916742465,417.4405408325753,0,0
2025-11-03 00:00:00-05:00,455.989990234375,474.07000732421875,453.79998779296875,468.3699951171875,84595200,0.0,0.0,457.4179992675781,450.3780029296875,442.01849975585935,,63.7597595509351,8.550625065584597,7.176707487188847,1.3739175783957505,442.01849975585935,13.129401880171141,468.27730351620164,415.75969599551706,0,0
2025-11-04 00:00:00-05:00,454.4599914550781,460.2200012207031,443.6000061035156,444.260009765625,87756600,0.0,0.0,454.1600036621094,450.54400329589845,442.5770004272461,,52.8399578435359,7.437028112885741,7.228771612328226,0.208256500557515,442.5770004272461,12.96617140004226,468.50934322733065,416.64465762716156,0,0
2025-11-05 00:00:00-05:00,452.04998779296875,466.3299865722656,440.7099914550781,462.07000732421875,85573000,0.0,0.0,454.2720031738281,452.85400390625,443.7460006713867,,59.697325288629166,7.900539956751572,7.363125281212896,0.5374146755386766,443.7460006713867,13.634028149136908,471.0140569696605,416.4779443731129,0,0
2025-11-06 00:00:00-05:00,461.9599914550781,467.45001220703125,435.0899963378906,445.9100036621094,109622900,0.0,0.0,455.4340026855469,452.5470031738281,444.2645004272461,,51.860204715499265,6.884538517141948,7.267407928398707,-0.3828694112567588,444.2645004272461,13.502076857957087,471.2686541431603,417.2603467113319,0,0
2025-11-07 00:00:00-05:00,437.9200134277344,439.3599853515625,421.8800048828125,429.5199890136719,103471500,0.0,0.0,450.0260009765625,452.127001953125,445.0660003662109,,45.17692616824196,4.70260415783298,6.754447174285562,-2.0518430164525823,445.0660003662109,11.96771447699824,469.0014293202074,421.1305714122144,0,0
2025-11-10 00:00:00-05:00,439.6000061035156,449.6700134277344,433.3599853515625,445.2300109863281,76515900,0.0,0.0,445.39800415039065,451.4080017089844,445.5325012207031,,50.66904203242206,4.192741621630887,6.242106063754627,-2.04936444212374,445.5325012207031,11.77185843708299,469.0762180948691,421.98878434653716,-1,0
2025-11-11 00:00:00-05:00,439.3999938964844,442.489990234375,432.3599853515625,439.6199951171875,60533200,0.0,0.0,444.4700012207031,449.31500244140625,446.05150146484374,,50.16370163215885,3.297973506878691,5.65327955237944,-2.3553060455007495,446.05150146484374,11.232192829231723,468.5158871233072,423.58711580638027,0,0
2025-11-12 00:00:00-05:00,442.1499938964844,442.3299865722656,426.55999755859375,430.6000061035156,58513500,0.0,0.0,438.1760009765625,446.2240020751953,445.8240020751953,,45.34777734933088,1.8398173303339718,4.8905871079703465,-3.0507697776363747,445.8240020751953,11.50732416996416,468.83865041512365,422.809353735267,0,0
2025-11-13 00:00:00-05:00,423.1300048828125,424.5,396.3399963378906,401.989990234375,118948000,0.0,0.0,429.3919982910156,442.4130004882812,444.4860015869141,,42.477119780274634,-1.6058597699710617,3.591297732382065,-5.197157502353127,444.4860015869141,14.70775989699381,473.9015213809017,415.07048179292644,0,0
2025-11-14 00:00:00-05:00,386.29998779296875,412.19000244140625,382.7799987792969,404.3500061035156,105506700,0.0,0.0,424.3580017089844,437.19200134277344,442.73800201416014,,37.64585061433571,-4.098900565321685,2.0532580728413152,-6.152158638163,442.73800201416014,17.218476746889017,477.1749555079382,408.3010485203821,0,0
2025-11-17 00:00:00-05:00,398.739990234375,423.9599914550781,398.739990234375,408.9200134277344,102214300,0.0,0.0,417.09600219726565,431.24700317382815,440.8125030517578,,36.48359802715183,-5.640867549315999,0.5144329484098525,-6.155300497725851,440.8125030517578,18.751187385222227,478.3148778222023,403.3101282813133,0,0
2025-11-18 00:00:00-05:00,405.3800048828125,408.8999938964844,393.7099914550781,401.25,80688600,0.0,0.0,409.4220031738281,426.9460021972656,438.74500274658203,,34.75974015148569,-7.3965308723294925,-1.0677598157380166,-6.328771056591476,438.74500274658203,20.719986371008627,480.18497548859926,397.3050300045648,0,0
2025-11-19 00:00:00-05:00,406.17999267578125,411.7799987792969,398.5,403.989990234375,72047700,0.0,0.0,404.1,421.13800048828125,436.9960021972656,,39.91509696568133,-8.469184900183905,-2.5480448326271943,-5.92114006755671,436.9960021972656,22.128475440459066,481.25295307818374,392.7390513163475,0,0
2025-11-20 00:00:00-05:00,414.6300048828125,428.94000244140625,394.739990234375,395.2300109863281,113548800,0.0,0.0,402.7480041503906,416.07000122070315,434.3085021972656,,32.101800755698605,-9.911870190795128,-4.020809904260781,-5.891060286534347,434.3085021972656,23.797442931228836,481.9033880597233,386.71361633480797,0,0
2025-11-21 00:00:00-05:00,402.32000732421875,402.79998779296875,383.760009765625,391.0899963378906,100460600,0.0,0.0,400.09600219726565,412.227001953125,432.177001953125,,26.390086695172855,-11.259480972308381,-5.468544117870302,-5.79093685443808,432.177001953125,25.687058548634692,483.5511190503944,380.8028848558556,0,0
2025-11-24 00:00:00-05:00,402.1700134277344,421.7200012207031,401.0899963378906,417.7799987792969,96806400,0.0,0.0,401.8679992675781,409.48200073242185,430.44500122070315,,42.03561177856042,-10.057871207828441,-6.3864095358619295,-3.6714616719665116,430.44500122070315,25.41670836365902,481.2784179480212,379.6115844933851,0,0
2025-11-25 00:00:00-05:00,414.4200134277344,420.4800109863281,405.95001220703125,419.3999938964844,71915600,0.0,0.0,405.497998046875,407.4600006103516,428.3875015258789,,35.781409242235,-8.872589061547671,-6.883645440999079,-1.9889436205485929,428.3875015258789,24.500470551028307,477.38844262793555,379.3865604238223,0,0
2025-11-26 00:00:00-05:00,423.95001220703125,426.94000244140625,416.8900146484375,426.5799865722656,63463000,0.0,0.0,410.0159973144531,407.05799865722656,426.64100036621096,,43.14878864288891,-7.270074128797603,-6.960931178558784,-0.30914295023881877,426.64100036621096,23.22696858057274,473.0949375273564,380.1870632050655,0,0
2025-11-28 00:00:00-05:00,426.5899963378906,432.92999267578125,426.20001220703125,430.1700134277344,36252900,0.0,0.0,417.0039978027344,409.8760009765625,426.1445007324219,,50.2533811513925,-5.64530873000956,-6.69780668884894,1.0524979588393792,426.1445007324219,23.029418462205314,472.2033376568325,380.08566380801125,0,0
2025-12-01 00:00:00-05:00,425.32000732421875,433.6600036621094,425.2900085449219,430.1400146484375,57463600,0.0,0.0,424.8140014648437,412.4550018310547,424.82350158691406,,43.29869941894929,-4.310403448623731,-6.220326040803898,1.909922592180167,424.82350158691406,21.92413845016906,468.6717784872522,380.9752246865759,0,0
2025-12-02 00:00:00-05:00,430.80999755859375,436.79998779296875,422.1199951171875,429.239990234375,69336600,0.0,0.0,427.1059997558594,414.48699951171875,422.86700134277345,,45.18909967541854,-3.287212899957524,-5.633703412634624,2.3464905126771,422.86700134277345,19.43862067061614,461.7442426840057,383.9897600015412,1,0
2025-12-03 00:00:00-05:00,432.1000061035156,447.9200134277344,431.1099853515625,446.739990234375,87483000,0.0,0.0,432.5739990234375,419.03599853515624,422.9910003662109,,56.93536157772313,-1.0520953715158043,-4.71738180441086,3.665286432895056,422.9910003662109,19.589592795569125,462.1701859573492,383.81181477507266,0,0
2025-12-04 00:00:00-05:00,449.94000244140625,454.6300048828125,445.3900146484375,454.5299987792969,71906500,0.0,0.0,438.16400146484375,424.0899993896484,422.61399993896487,,77.49632105976477,1.332479959154739,-3.5074094516977405,4.8398894108524795,422.61399993896487,18.85678409494187,460.3275681288486,384.9004317490811,0,0
2025-12-05 00:00:00-05:00,453.0299987792969,458.8699951171875,451.6600036621094,455.0,56427500,0.0,0.0,443.1299987792969,430.06699829101564,423.06849975585936,433.0578333536784,77.0421592029263,3.2230450026802373,-2.1613185608221452,5.384363563502383,423.06849975585936,19.544827866747855,462.15815548935507,383.97884402236366,0,0
2025-12-08 00:00:00-05:00,447.45001220703125,449.75,435.25,439.5799865722656,69165800,0.0,0.0,445.0179931640625,434.91599731445314,423.5714996337891,433.78516642252606,64.6698350416353,3.4374405325442012,-1.041566742148876,4.479007274693077,423.5714996337891,19.84671911925841,463.2649378723059,383.87806139527225,0,0
2025-12-09 00:00:00-05:00,437.5400085449219,452.3900146484375,435.70001220703125,445.1700134277344,62367400,0.0,0.0,448.20399780273436,437.6549987792969,423.56849975585936,434.37066650390625,71.44111574711249,4.012169195038609,-0.03081955471137885,4.042988749749989,423.56849975585936,19.843277318832616,463.2550543935246,383.88194511819415,0,0
2025-12-10 00:00:00-05:00,446.07000732421875,456.8800048828125,443.6099853515625,451.45001220703125,63257500,0.0,0.0,449.1460021972656,440.86000061035156,424.1600006103516,434.8678334554036,72.39523631231819,4.917701021893606,0.9588845606096181,3.958816461283988,424.1600006103516,20.511983927633825,465.1839684656192,383.13603275508393,0,0
2025-12-11 00:00:00-05:00,448.95001220703125,449.2699890136719,440.3299865722656,446.8900146484375,55979500,0.0,0.0,447.6180053710938,442.89100341796876,424.97450103759763,435.2183339436849,75.38323124329916,5.207360613508797,1.808579771189454,3.398780842319343,424.97450103759763,21.09627038227945,467.1670418021565,382.78196027303875,0,0
2025-12-12 00:00:00-05:00,448.0899963378906,463.010009765625,441.6700134277344,458.9599914550781,95656700,0.0,0.0,448.4100036621094,445.77000122070314,427.8230010986328,435.9201670328776,80.93716648805172,6.337805900762589,2.7144249971040812,3.623380903658508,427.8230010986328,21.66788385813321,471.1587688148992,384.4872333823664,0,0
2025-12-15 00:00:00-05:00,469.44000244140625,481.7699890136719,467.6600036621094,475.30999755859375,114542200,0.0,0.0,455.556005859375,450.28699951171876,431.3710006713867,436.74083353678384,78.9531755922203,8.455530690763112,3.8626461358358877,4.592884554927224,431.3710006713867,23.365194477305423,478.1013896259975,384.6406117167759,0,0
2025-12-16 00:00:00-05:00,472.2099914550781,491.5,465.8299865722656,489.8800048828125,107608100,0.0,0.0,464.4980041503906,456.3510009765625,435.41900024414065,437.66866709391275,81.38021424248657,11.180637242230944,5.326244357114899,5.854392885116044,435.41900024414065,26.121421619511608,487.66184348316386,383.17615700511743,0,0
2025-12-17 00:00:00-05:00,488.2200012207031,495.2799987792969,466.20001220703125,467.260009765625,106490400,0.0,0.0,467.6600036621094,458.4030029296875,438.71950073242186,438.3588338216146,65.92296741329648,11.383833508337716,6.537762187359463,4.846071320978253,438.71950073242186,25.744399412669182,490.20829955776026,387.23070190708347,0,0
2025-12-18 00:00:00-05:00,478.1600036621094,490.8599853515625,473.1199951171875,483.3699951171875,95168400,0.0,0.0,474.95599975585935,461.28700256347656,442.6885009765625,439.03516693115233,68.96476772074053,12.698429602325632,7.769895670352698,4.928533931972934,442.6885009765625,26.2229072336143,495.13431544379114,390.2426865093339,0,0
2025-12-19 00:00:00-05:00,488.1199951171875,490.489990234375,474.7200012207031,481.20001220703125,103305400,0.0,0.0,479.40400390625,463.90700378417966,446.9870010375977,439.99866689046223,67.92836685551558,13.410568308744416,8.898030198031043,4.512538110713374,446.9870010375977,25.05411257498359,497.0952261875649,396.87877588763047,0,0
2025-12-22 00:00:00-05:00,489.8800048828125,498.8299865722656,485.3299865722656,488.7300109863281,86916100,0.0,0.0,482.0880065917969,468.82200622558594,451.8690017700195,440.80416717529295,69.95907576972262,14.416368413731675,10.00169784117117,4.414670572560505,451.8690017700195,23.019199885075892,497.9074015401713,405.8306019998677,0,0
2025-12-23 00:00:00-05:00,489.3999938964844,491.9700012207031,482.8399963378906,485.55999755859375,58223600,0.0,0.0,481.2240051269531,472.8610046386719,455.25800170898435,441.51000061035154,64.40980096740941,14.787220776238712,10.95880242818468,3.828418348054033,455.25800170898435,22.723862213692385,500.7057261363691,409.8102772815996,0,0
2025-12-24 00:00:00-05:00,488.4800109863281,490.8999938964844,476.79998779296875,485.3999938964844,41285400,0.0,0.0,484.852001953125,476.25600280761716,458.55800170898436,442.18800048828126,62.14684557246573,14.896495460128847,11.746341034573513,3.1501544255553338,458.55800170898436,22.023967008430986,502.60593572584634,414.5100676921224,0,0
2025-12-26 00:00:00-05:00,485.2300109863281,489.0899963378906,473.82000732421875,475.19000244140625,58780700,0.0,0.0,483.21600341796875,479.08600158691405,460.9885025024414,442.4501673380534,57.378847599481595,13.997876643852749,12.196648156429362,1.801228487423387,460.9885025024414,20.966051063966102,502.9206046303736,419.0564003745092,0,0
2025-12-29 00:00:00-05:00,469.0,469.3999938964844,459.0,459.6400146484375,66263000,0.0,0.0,478.90400390625,479.15400390625,462.4620025634766,442.844167582194,57.32438739191874,11.893855734295869,12.136089672002663,-0.24223393770679458,462.4620025634766,19.68240698423341,501.8268165319434,423.09718859500975,0,0
2025-12-30 00:00:00-05:00,461.0899963378906,463.1199951171875,453.8299865722656,454.42999267578125,59238500,0.0,0.0,472.04400024414065,477.0660034179688,463.67650146484374,443.25416768391926,53.3904443039539,9.69424949982374,11.64772163756688,-1.9534721377431392,463.67650146484374,18.282646182988692,500.2417938308211,427.11120909886637,0,0
2025-12-31 00:00:00-05:00,456.1000061035156,456.54998779296875,449.29998779296875,449.7200012207031,49078000,0.0,0.0,464.8760009765625,473.0500030517578,464.7005020141602,443.195334370931,49.359207532931485,7.484709690076443,10.815119248068793,-3.3304095579923505,464.7005020141602,16.76272011658635,498.2259422473329,431.17506178098745,0,0
2026-01-02 00:00:00-05:00,457.79998779296875,458.3399963378906,435.29998779296875,438.07000732421875,85535400,0.0,0.0,455.4100036621094,470.13100280761716,464.26700286865236,443.27833455403646,46.89611132733464,4.73894867713517,9.599885133882069,-4.860936456746899,464.26700286865236,17.353343015243397,498.9736888991391,429.5603168381656,-1,0
2026-01-05 00:00:00-05:00,447.989990234375,457.54998779296875,444.57000732421875,451.6700134277344,67940800,0.0,0.0,450.706005859375,466.96100463867185,464.1240036010742,443.49466807047526,47.46188330515541,3.618607074944407,8.403629522094537,-4.78502244715013,464.1240036010742,17.4493216288246,499.0226468587234,429.225360343425,0,0
2026-01-06 00:00:00-05:00,446.3800048828125,448.25,428.7799987792969,432.9599914550781,89093800,0.0,0.0,445.3700012207031,462.1370025634766,463.0220031738281,443.45166778564453,35.49359260486564,1.2070715076036436,6.9643179191963585,-5.757246411592715,463.0220031738281,18.70653951698163,500.43508220779137,425.6089241398649,0,0
2026-01-07 00:00:00-05:00,435.8999938964844,438.3699951171875,431.2900085449219,431.4100036621094,59828800,0.0,0.0,440.76600341796876,456.4050018310547,462.61350402832034,443.7503346761068,28.01052678695423,-0.8197097609212847,5.40751238317283,-6.227222144094115,462.61350402832034,19.324392457326635,501.2622889429736,423.96471911366706,0,0
2026-01-08 00:00:00-05:00,427.8900146484375,436.8900146484375,424.3699951171875,435.79998779296875,57041100,0.0,0.0,437.98200073242185,451.4290008544922,462.145002746582,443.74866790771483,36.28834117554421,-2.0481042171508648,3.9163890631080913,-5.9644932802589565,462.145002746582,19.875282391375883,501.8955675293338,422.3944379638302,0,0
2026-01-09 00:00:00-05:00,435.95001220703125,449.04998779296875,430.3900146484375,445.010009765625,67331500,0.0,0.0,439.3700012207031,447.39000244140624,461.82300262451173,444.011501566569,32.211100563083534,-2.252478699658468,2.6826155105547795,-4.935094210213247,461.82300262451173,20.108471156580915,502.03994493767357,421.6060603113499,0,0
2026-01-12 00:00:00-05:00,441.2300109863281,454.29998779296875,438.0,448.9599914550781,61649600,0.0,0.0,438.8279968261719,444.7670013427734,461.92650146484374,444.24166819254555,35.291962154863896,-2.071833630103697,1.7317256824230842,-3.8035593125267813,461.92650146484374,20.03274992172131,501.9920013082864,421.8610016214011,0,0
2026-01-13 00:00:00-05:00,450.20001220703125,451.80999755859375,443.95001220703125,447.20001220703125,53719200,0.0,0.0,441.6760009765625,443.5230010986328,461.33850250244143,444.5491683959961,30.000961114257677,-2.0470891580163197,0.9759627143352035,-3.023051872351523,461.33850250244143,20.295273973753982,501.9290504499494,420.7479545549335,0,0
2026-01-14 00:00:00-05:00,442.80999755859375,443.9100036621094,434.2200012207031,439.20001220703125,57259500,0.0,0.0,443.2340026855469,442.0000030517578,459.53300323486326,444.5473353068034,28.667404376265594,-2.642550450164208,0.2522600814353212,-2.8948105315995294,459.53300323486326,20.590976938143953,500.7149571111512,418.3510493585753,0,0
2026-01-15 00:00:00-05:00,441.1300048828125,445.3599853515625,437.6499938964844,438.57000732421875,49465800,0.0,0.0,443.7880065917969,440.8850036621094,456.9675033569336,444.39966888427733,28.54393953418527,-3.1292222172832,-0.4240363783083831,-2.705185838974817,456.9675033569336,19.79187657671736,496.5512565103683,417.3837502034989,0,0
2026-01-16 00:00:00-05:00,439.5,447.25,435.260009765625,437.5,60220600,0.0,0.0,442.2860046386719,440.8280029296875,455.47950286865233,444.3146687825521,31.153112250005492,-3.5602138188977506,-1.0512718664262566,-2.5089419524714938,455.47950286865233,20.09374644778426,495.66699576422087,415.2920099730838,0,0
2026-01-20 00:00:00-05:00,429.3599853515625,430.7300109863281,417.44000244140625,419.25,63187300,0.0,0.0,436.34400634765626,437.58600158691405,452.273503112793,443.98600209554036,30.33400833178304,-5.313153520232277,-1.9036481971874606,-3.409505323044816,452.273503112793,20.520263299072116,493.31402971093723,411.2329765146487,0,0
2026-01-21 00:00:00-05:00,421.6600036621094,438.20001220703125,419.6199951171875,431.44000244140625,68124000,0.0,0.0,433.19200439453124,437.4340026855469,449.7855026245117,443.69366861979165,39.518558485958344,-5.65356872087807,-2.6536323019255827,-2.9999364189524873,449.7855026245117,19.833559816174322,489.45262225686037,410.11838299216305,0,0
2026-01-22 00:00:00-05:00,435.1600036621094,449.5,432.6300048828125,449.3599853515625,71546700,0.0,0.0,435.2239990234375,439.2290008544922,447.81700134277344,443.95433502197267,49.853509137269775,-4.426333347116554,-3.008172510963777,-1.4181608361527767,447.81700134277344,17.591921280034093,483.0008439028416,412.63315878270527,0,0
2026-01-23 00:00:00-05:00,447.42999267578125,452.42999267578125,444.0400085449219,449.05999755859375,56771400,0.0,0.0,437.3219970703125,440.5550018310547,445.99200134277345,443.89833475748696,54.92692251493592,-3.438312256034692,-3.0942004599779604,-0.3441117960567315,445.99200134277345,15.201171991486856,476.39434532574717,415.58965735979973,0,0
2026-01-26 00:00:00-05:00,445.0,445.0400085449219,434.2799987792969,435.20001220703125,49397400,0.0,0.0,436.86199951171875,439.5740020751953,443.4820022583008,443.475835164388,42.633505253563,-3.7306784690605355,-3.2214960617944755,-0.50918240726606,443.4820022583008,12.199896920815808,467.8817960999324,419.0822084166692,0,0
